SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2021-2022,26903,SNOOK ISD,6,TRADITIONAL ISD/CSD,530,330,0,28,382,79,79,-999,23,0,-999,79,63,530
STATE,DISTRICT,2021-2022,208902,SNYDER ISD,14,TRADITIONAL ISD/CSD,2558,1178,183,75,1691,314,154,14,129,-999,-999,111,300,1265
STATE,DISTRICT,2021-2022,71909,SOCORRO ISD,19,TRADITIONAL ISD/CSD,47278,25468,7634,497,33192,12943,5312,73,2706,79,5953,2139,5629,47278
STATE,DISTRICT,2021-2022,15909,SOMERSET ISD,20,TRADITIONAL ISD/CSD,3958,2240,441,220,3353,856,362,25,172,16,21,258,435,3816
STATE,DISTRICT,2021-2022,26902,SOMERVILLE ISD,6,TRADITIONAL ISD/CSD,544,323,0,16,394,51,0,-999,14,-999,17,49,64,360
STATE,DISTRICT,2021-2022,218901,SONORA ISD,15,TRADITIONAL ISD/CSD,691,437,0,29,350,119,118,-999,-999,-999,-999,13,83,691
STATE,DISTRICT,2021-2022,15908,SOUTH SAN ANTONIO ISD,20,TRADITIONAL ISD/CSD,7922,6432,777,318,7156,1601,784,41,483,45,25,447,980,7853
STATE,DISTRICT,2021-2022,31916,SOUTH TEXAS ISD,1,TRADITIONAL ISD/CSD,4251,1058,0,130,2206,469,458,-999,683,12,12,255,165,4251
STATE,DISTRICT,2021-2022,85903,SOUTHLAND ISD,17,TRADITIONAL ISD/CSD,115,63,0,-999,81,0,0,-999,-999,0,-999,-999,-999,115
STATE,DISTRICT,2021-2022,15917,SOUTHSIDE ISD,20,TRADITIONAL ISD/CSD,5520,3840,634,358,4753,1149,277,38,438,61,37,423,789,5520
STATE,DISTRICT,2021-2022,15912,SOUTHWEST ISD,20,TRADITIONAL ISD/CSD,13277,10073,1177,748,10859,2461,1280,80,1403,292,539,1057,2263,13277
STATE,DISTRICT,2021-2022,15807,SOUTHWEST PREPARATORY SCHOOL,20,OPEN ENROLLMENT CHARTER,795,585,0,35,656,84,78,-999,36,20,12,55,96,795
STATE,DISTRICT,2021-2022,101838,SOUTHWEST SCHOOL,4,OPEN ENROLLMENT CHARTER,1527,1374,156,-999,1332,1145,390,27,0,19,-999,24,153,1523
STATE,DISTRICT,2021-2022,98904,SPEARMAN ISD,16,TRADITIONAL ISD/CSD,786,348,0,28,472,164,38,0,36,14,-999,46,59,529
STATE,DISTRICT,2021-2022,170907,SPLENDORA ISD,6,TRADITIONAL ISD/CSD,4384,2825,371,225,2661,959,328,-999,283,16,58,318,559,4384
STATE,DISTRICT,2021-2022,101920,SPRING BRANCH ISD,4,TRADITIONAL ISD/CSD,33545,18319,5530,1739,19035,12470,5633,18,3730,395,20,2377,3575,16566
STATE,DISTRICT,2021-2022,117907,SPRING CREEK ISD,16,TRADITIONAL ISD/CSD,99,10,0,10,44,-999,-999,0,-999,0,-999,-999,13,99
STATE,DISTRICT,2021-2022,92907,SPRING HILL ISD,7,TRADITIONAL ISD/CSD,2038,619,0,83,1008,114,111,-999,118,-999,31,158,235,941
STATE,DISTRICT,2021-2022,101919,SPRING ISD,4,TRADITIONAL ISD/CSD,33425,21078,4279,506,28234,9838,4267,85,2023,174,1282,1036,3415,23185
STATE,DISTRICT,2021-2022,140907,SPRINGLAKE-EARTH ISD,17,TRADITIONAL ISD/CSD,296,151,0,13,208,63,63,0,16,-999,-999,21,34,296
STATE,DISTRICT,2021-2022,184902,SPRINGTOWN ISD,11,TRADITIONAL ISD/CSD,3888,2173,45,229,1933,291,174,28,159,55,292,365,539,2785
STATE,DISTRICT,2021-2022,63903,SPUR ISD,17,TRADITIONAL ISD/CSD,221,96,0,12,121,0,0,0,11,-999,0,36,42,221
STATE,DISTRICT,2021-2022,229905,SPURGER ISD,5,TRADITIONAL ISD/CSD,371,206,0,11,243,11,0,-999,24,12,-999,33,62,371
STATE,DISTRICT,2021-2022,57836,ST ANTHONY SCHOOL,10,OPEN ENROLLMENT CHARTER,316,84,0,-999,293,0,0,0,15,0,-999,11,0,316
STATE,DISTRICT,2021-2022,13801,ST MARY'S ACADEMY CHARTER SCHOOL,2,OPEN ENROLLMENT CHARTER,401,250,0,-999,335,-999,-999,-999,22,-999,-999,11,52,401
STATE,DISTRICT,2021-2022,79910,STAFFORD MSD,4,TRADITIONAL ISD/CSD,3513,1442,307,43,2604,789,278,-999,134,58,46,112,311,3513
STATE,DISTRICT,2021-2022,127906,STAMFORD ISD,14,TRADITIONAL ISD/CSD,620,313,0,77,412,25,25,0,16,12,-999,98,76,419
STATE,DISTRICT,2021-2022,156902,STANTON ISD,18,TRADITIONAL ISD/CSD,1103,575,0,55,622,110,91,-999,58,0,-999,112,105,757
STATE,DISTRICT,2021-2022,101859,STEP CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,558,343,0,0,558,331,329,0,0,0,-999,0,50,558
STATE,DISTRICT,2021-2022,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,7,OPEN ENROLLMENT CHARTER,256,30,0,-999,24,-999,-999,0,0,0,-999,-999,18,0
STATE,DISTRICT,2021-2022,72903,STEPHENVILLE ISD,11,TRADITIONAL ISD/CSD,3695,1740,284,248,1836,518,208,32,280,16,229,269,487,2616
STATE,DISTRICT,2021-2022,216901,STERLING CITY ISD,15,TRADITIONAL ISD/CSD,337,139,0,19,162,32,34,-999,-999,-999,0,23,61,324
STATE,DISTRICT,2021-2022,247906,STOCKDALE ISD,20,TRADITIONAL ISD/CSD,817,329,0,69,315,29,26,0,91,13,17,125,132,381
STATE,DISTRICT,2021-2022,211902,STRATFORD ISD,16,TRADITIONAL ISD/CSD,581,321,0,12,334,118,112,0,12,0,0,-999,63,581
STATE,DISTRICT,2021-2022,182905,STRAWN ISD,11,TRADITIONAL ISD/CSD,162,54,0,-999,104,22,22,0,-999,0,0,0,16,162
STATE,DISTRICT,2021-2022,140908,SUDAN ISD,17,TRADITIONAL ISD/CSD,483,232,0,24,271,41,41,0,37,0,-999,43,64,483
STATE,DISTRICT,2021-2022,112910,SULPHUR BLUFF ISD,8,TRADITIONAL ISD/CSD,203,101,0,26,91,10,-999,-999,10,0,-999,28,29,203
STATE,DISTRICT,2021-2022,112901,SULPHUR SPRINGS ISD,8,TRADITIONAL ISD/CSD,4339,2456,338,317,2586,643,264,22,230,47,14,666,647,2077
STATE,DISTRICT,2021-2022,110907,SUNDOWN ISD,17,TRADITIONAL ISD/CSD,592,232,0,40,293,23,23,-999,65,-999,-999,62,52,261
STATE,DISTRICT,2021-2022,57919,SUNNYVALE ISD,10,TRADITIONAL ISD/CSD,2111,595,0,89,341,170,148,-999,233,11,124,178,292,2111
STATE,DISTRICT,2021-2022,171902,SUNRAY COLLEGIATE ISD,16,TRADITIONAL ISD/CSD,619,204,0,37,272,86,47,-999,21,-999,-999,38,78,464
STATE,DISTRICT,2021-2022,20906,SWEENY ISD,4,TRADITIONAL ISD/CSD,1853,825,0,117,887,53,50,-999,69,-999,42,169,179,1853
STATE,DISTRICT,2021-2022,143905,SWEET HOME ISD,3,TRADITIONAL ISD/CSD,136,20,0,-999,30,0,0,-999,10,-999,0,15,12,-999
STATE,DISTRICT,2021-2022,177902,SWEETWATER ISD,14,TRADITIONAL ISD/CSD,2054,1113,0,154,1485,61,53,-999,108,60,91,203,342,940
STATE,DISTRICT,2021-2022,205907,TAFT ISD,2,TRADITIONAL ISD/CSD,888,637,0,29,798,24,24,0,31,14,20,86,110,603
STATE,DISTRICT,2021-2022,153904,TAHOKA ISD,17,TRADITIONAL ISD/CSD,598,190,0,50,367,14,12,-999,48,12,10,66,84,598
STATE,DISTRICT,2021-2022,146907,TARKINGTON ISD,4,TRADITIONAL ISD/CSD,1809,803,0,102,902,97,95,-999,92,16,-999,169,272,1289
STATE,DISTRICT,2021-2022,201910,TATUM ISD,7,TRADITIONAL ISD/CSD,1475,560,0,75,794,236,219,-999,126,-999,-999,117,143,1475
STATE,DISTRICT,2021-2022,246911,TAYLOR ISD,13,TRADITIONAL ISD/CSD,3040,1537,194,178,1507,489,287,-999,215,49,10,249,400,3039
STATE,DISTRICT,2021-2022,81904,TEAGUE ISD,12,TRADITIONAL ISD/CSD,1183,576,0,85,789,119,55,10,78,16,35,103,191,1183
STATE,DISTRICT,2021-2022,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,5,OPEN ENROLLMENT CHARTER,368,172,0,0,333,0,0,0,0,-999,0,-999,-999,365
STATE,DISTRICT,2021-2022,14909,TEMPLE ISD,12,TRADITIONAL ISD/CSD,8445,5460,267,499,6541,1158,516,-999,409,106,644,836,1324,6053
STATE,DISTRICT,2021-2022,210904,TENAHA ISD,7,TRADITIONAL ISD/CSD,473,311,0,11,431,99,99,-999,19,40,-999,13,90,473
STATE,DISTRICT,2021-2022,22004,TERLINGUA CSD,18,TRADITIONAL ISD/CSD,111,79,0,-999,89,53,53,0,-999,0,-999,-999,13,111
STATE,DISTRICT,2021-2022,222901,TERRELL COUNTY ISD,18,TRADITIONAL ISD/CSD,133,64,0,-999,69,-999,-999,0,13,-999,0,-999,30,133
STATE,DISTRICT,2021-2022,129906,TERRELL ISD,10,TRADITIONAL ISD/CSD,4973,2995,40,206,3720,1228,467,-999,256,25,-999,343,578,4637
STATE,DISTRICT,2021-2022,57804,TEXANS CAN ACADEMIES,10,OPEN ENROLLMENT CHARTER,5037,4763,0,136,4641,1580,1409,0,0,-999,0,282,487,5037
STATE,DISTRICT,2021-2022,19907,TEXARKANA ISD,8,TRADITIONAL ISD/CSD,7156,3667,122,409,5470,649,323,-999,374,14,167,967,842,4429
STATE,DISTRICT,2021-2022,84906,TEXAS CITY ISD,4,TRADITIONAL ISD/CSD,7811,4211,334,310,6566,920,255,20,316,246,65,441,1320,5167
STATE,DISTRICT,2021-2022,221801,TEXAS COLLEGE PREPARATORY ACADEMIES,14,OPEN ENROLLMENT CHARTER,15238,5302,0,569,6019,1805,251,26,0,28,404,1228,1043,4384
STATE,DISTRICT,2021-2022,227805,TEXAS EMPOWERMENT ACADEMY,13,OPEN ENROLLMENT CHARTER,413,97,0,-999,250,0,0,0,0,0,0,-999,38,413
STATE,DISTRICT,2021-2022,226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,15,OPEN ENROLLMENT CHARTER,3511,1981,0,158,1859,112,101,-999,0,17,276,261,278,3511
STATE,DISTRICT,2021-2022,105802,TEXAS PREPARATORY SCHOOL,13,OPEN ENROLLMENT CHARTER,120,69,0,0,69,0,0,0,0,0,0,-999,-999,120
STATE,DISTRICT,2021-2022,220814,TEXAS SCHOOL OF THE ARTS,11,OPEN ENROLLMENT CHARTER,293,41,0,-999,69,36,32,0,293,0,15,14,16,69
STATE,DISTRICT,2021-2022,170801,TEXAS SERENITY ACADEMY,6,OPEN ENROLLMENT CHARTER,341,144,-999,-999,270,92,85,0,0,0,0,-999,27,337
STATE,DISTRICT,2021-2022,152504,TEXAS TECH UNIVERSITY K-12,17,TRADITIONAL ISD/CSD,977,-999,0,-999,0,0,0,0,0,0,0,23,-999,0
STATE,DISTRICT,2021-2022,211901,TEXHOMA ISD,16,TRADITIONAL ISD/CSD,174,79,0,-999,106,50,50,0,-999,-999,0,-999,24,174
STATE,DISTRICT,2021-2022,56902,TEXLINE ISD,16,TRADITIONAL ISD/CSD,217,87,0,18,124,42,42,0,14,10,0,18,29,217
STATE,DISTRICT,2021-2022,227827,THE EXCEL CENTER - FOR ADULTS,13,OPEN ENROLLMENT CHARTER,923,923,0,0,839,201,0,0,0,0,0,-999,21,0
STATE,DISTRICT,2021-2022,15841,THE GATHERING PLACE,20,OPEN ENROLLMENT CHARTER,465,23,0,-999,268,23,18,0,0,0,10,-999,59,465
STATE,DISTRICT,2021-2022,101864,THE LAWSON ACADEMY,4,OPEN ENROLLMENT CHARTER,169,159,0,-999,155,0,0,0,0,0,0,-999,22,169
STATE,DISTRICT,2021-2022,101868,THE PRO-VISION ACADEMY,4,OPEN ENROLLMENT CHARTER,397,285,0,0,373,0,0,-999,0,-999,-999,15,48,396
STATE,DISTRICT,2021-2022,101861,THE RHODES SCHOOL FOR PERFORMING ARTS,4,OPEN ENROLLMENT CHARTER,607,348,0,16,549,14,14,15,10,12,-999,15,66,607
STATE,DISTRICT,2021-2022,101814,THE VARNETT PUBLIC SCHOOL,4,OPEN ENROLLMENT CHARTER,1137,745,0,-999,1122,592,566,0,0,0,0,12,40,1137
STATE,DISTRICT,2021-2022,166905,THORNDALE ISD,13,TRADITIONAL ISD/CSD,596,310,0,45,285,66,66,-999,25,-999,28,71,62,242
STATE,DISTRICT,2021-2022,246912,THRALL ISD,13,TRADITIONAL ISD/CSD,788,321,0,62,231,34,34,-999,42,27,-999,85,85,302
STATE,DISTRICT,2021-2022,149902,THREE RIVERS ISD,2,TRADITIONAL ISD/CSD,608,180,0,43,416,28,27,-999,53,-999,0,64,88,608
STATE,DISTRICT,2021-2022,72901,THREE WAY ISD,11,TRADITIONAL ISD/CSD,237,45,0,-999,174,35,36,0,-999,0,16,12,10,237
STATE,DISTRICT,2021-2022,224901,THROCKMORTON COLLEGIATE ISD,9,TRADITIONAL ISD/CSD,157,73,0,20,60,0,0,0,-999,39,-999,31,-999,157
STATE,DISTRICT,2021-2022,158902,TIDEHAVEN ISD,3,TRADITIONAL ISD/CSD,1010,343,0,38,595,90,80,0,72,-999,-999,81,97,749
STATE,DISTRICT,2021-2022,210905,TIMPSON ISD,7,TRADITIONAL ISD/CSD,645,367,0,37,419,43,23,-999,-999,0,-999,76,92,645
STATE,DISTRICT,2021-2022,91907,TIOGA ISD,10,TRADITIONAL ISD/CSD,706,328,0,56,207,46,44,-999,57,-999,29,117,75,706
STATE,DISTRICT,2021-2022,111903,TOLAR ISD,11,TRADITIONAL ISD/CSD,851,220,0,50,387,-999,-999,-999,30,0,38,77,81,851
STATE,DISTRICT,2021-2022,91918,TOM BEAN ISD,10,TRADITIONAL ISD/CSD,657,250,0,27,359,42,41,-999,19,-999,-999,72,80,305
STATE,DISTRICT,2021-2022,101921,TOMBALL ISD,4,TRADITIONAL ISD/CSD,20262,6144,887,886,5823,2473,1547,40,1999,18,132,1573,1901,3852
STATE,DISTRICT,2021-2022,71908,TORNILLO ISD,19,TRADITIONAL ISD/CSD,889,732,240,-999,836,538,84,0,64,27,0,22,76,889
STATE,DISTRICT,2021-2022,220801,TREETOPS SCHOOL INTERNATIONAL,11,OPEN ENROLLMENT CHARTER,323,-999,0,0,66,-999,-999,0,0,0,-999,-999,22,0
STATE,DISTRICT,2021-2022,221905,TRENT ISD,14,TRADITIONAL ISD/CSD,138,68,0,-999,89,-999,0,-999,-999,-999,-999,-999,26,138
STATE,DISTRICT,2021-2022,74912,TRENTON ISD,10,TRADITIONAL ISD/CSD,725,225,0,36,170,87,87,-999,49,-999,-999,61,79,312
STATE,DISTRICT,2021-2022,107907,TRINIDAD ISD,7,TRADITIONAL ISD/CSD,154,58,0,-999,127,-999,-999,0,26,0,0,17,15,154
STATE,DISTRICT,2021-2022,57813,TRINITY BASIN PREPARATORY,10,OPEN ENROLLMENT CHARTER,4211,3464,0,138,3836,2374,549,-999,0,18,0,151,436,4211
STATE,DISTRICT,2021-2022,46802,TRINITY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,347,347,0,-999,347,19,18,226,0,0,0,59,133,347
STATE,DISTRICT,2021-2022,228903,TRINITY ISD,6,TRADITIONAL ISD/CSD,1159,555,0,62,1019,105,66,-999,44,-999,12,92,120,1159
STATE,DISTRICT,2021-2022,71803,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,19,OPEN ENROLLMENT CHARTER,198,198,0,0,183,49,0,0,0,0,-999,10,15,198
STATE,DISTRICT,2021-2022,240801,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,1,OPEN ENROLLMENT CHARTER,182,182,0,0,177,106,0,0,0,0,0,11,21,181
STATE,DISTRICT,2021-2022,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,17,OPEN ENROLLMENT CHARTER,178,177,0,-999,155,-999,0,-999,0,-999,0,14,29,178
STATE,DISTRICT,2021-2022,108804,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,1,OPEN ENROLLMENT CHARTER,485,484,0,10,445,110,0,-999,0,-999,0,42,50,485
STATE,DISTRICT,2021-2022,61805,TRIVIUM ACADEMY,11,OPEN ENROLLMENT CHARTER,553,108,0,43,21,56,44,0,81,0,28,59,67,0
STATE,DISTRICT,2021-2022,212904,TROUP ISD,7,TRADITIONAL ISD/CSD,1053,673,0,68,559,43,42,-999,78,-999,28,143,124,1053
STATE,DISTRICT,2021-2022,14910,TROY ISD,12,TRADITIONAL ISD/CSD,1637,746,0,117,749,88,88,-999,71,15,53,196,263,1183
STATE,DISTRICT,2021-2022,219903,TULIA ISD,16,TRADITIONAL ISD/CSD,947,553,0,71,792,79,71,-999,28,13,-999,78,136,946
STATE,DISTRICT,2021-2022,178912,TULOSO-MIDWAY ISD,2,TRADITIONAL ISD/CSD,3750,1327,148,215,2377,299,133,-999,219,-999,63,251,356,1785
STATE,DISTRICT,2021-2022,96905,TURKEY-QUITAQUE ISD,16,TRADITIONAL ISD/CSD,193,79,0,10,104,12,12,0,-999,0,-999,12,17,193
STATE,DISTRICT,2021-2022,101840,TWO DIMENSIONS PREPARATORY ACADEMY,4,OPEN ENROLLMENT CHARTER,439,104,0,25,413,11,10,0,10,92,0,-999,29,439
STATE,DISTRICT,2021-2022,212905,TYLER ISD,7,TRADITIONAL ISD/CSD,18148,10710,2192,1275,14124,4474,1679,66,1730,228,164,1883,1797,18148
STATE,DISTRICT,2021-2022,57845,UME PREPARATORY ACADEMY,10,OPEN ENROLLMENT CHARTER,1365,281,0,60,587,125,77,0,0,-999,-999,102,84,1365
STATE,DISTRICT,2021-2022,230908,UNION GROVE ISD,7,TRADITIONAL ISD/CSD,703,299,0,62,297,16,16,-999,59,-999,-999,112,53,378
STATE,DISTRICT,2021-2022,230904,UNION HILL ISD,7,TRADITIONAL ISD/CSD,284,112,0,26,196,-999,-999,0,-999,0,-999,43,27,284
STATE,DISTRICT,2021-2022,240903,UNITED ISD,1,TRADITIONAL ISD/CSD,39316,25339,8940,2051,29660,14815,5656,93,5516,207,1084,3835,4711,39316
STATE,DISTRICT,2021-2022,57808,UNIVERSAL ACADEMY,10,OPEN ENROLLMENT CHARTER,2055,1020,0,14,626,1004,537,0,117,0,-999,24,69,725
STATE,DISTRICT,2021-2022,227506,UNIVERSITY OF TEXAS AT AUSTIN H S,13,TRADITIONAL ISD/CSD,666,181,0,26,95,15,14,0,84,0,57,109,39,0
STATE,DISTRICT,2021-2022,227819,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,13,OPEN ENROLLMENT CHARTER,302,135,0,10,184,43,43,-999,10,0,-999,13,42,126
STATE,DISTRICT,2021-2022,227806,UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL,13,OPEN ENROLLMENT CHARTER,532,441,0,20,266,21,21,166,-999,-999,28,77,216,20
STATE,DISTRICT,2021-2022,57803,UPLIFT EDUCATION,10,OPEN ENROLLMENT CHARTER,22183,11053,0,414,16175,7306,3253,20,0,353,173,623,1760,17189
STATE,DISTRICT,2021-2022,212804,UT TYLER UNIVERSITY ACADEMY,7,OPEN ENROLLMENT CHARTER,853,264,0,60,286,21,12,0,65,-999,109,90,78,245
STATE,DISTRICT,2021-2022,232904,UTOPIA ISD,20,TRADITIONAL ISD/CSD,213,68,0,16,90,-999,-999,-999,-999,0,15,23,29,213
STATE,DISTRICT,2021-2022,68803,UTPB STEM ACADEMY,18,OPEN ENROLLMENT CHARTER,763,326,0,30,187,30,0,0,42,0,-999,34,46,366
STATE,DISTRICT,2021-2022,232903,UVALDE CISD,20,TRADITIONAL ISD/CSD,4116,2842,432,138,3321,289,10,-999,333,25,84,243,443,4116
STATE,DISTRICT,2021-2022,122902,VALENTINE ISD,18,TRADITIONAL ISD/CSD,36,10,0,-999,21,-999,-999,0,-999,0,0,0,-999,35
STATE,DISTRICT,2021-2022,227824,VALERE PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,1018,741,77,23,913,342,189,0,0,-999,0,34,88,1009
STATE,DISTRICT,2021-2022,18904,VALLEY MILLS ISD,12,TRADITIONAL ISD/CSD,620,204,0,59,313,42,41,0,21,0,-999,71,91,620
STATE,DISTRICT,2021-2022,108916,VALLEY VIEW ISD,1,TRADITIONAL ISD/CSD,3790,3078,1264,58,3671,2655,1387,0,353,0,10,145,369,3790
STATE,DISTRICT,2021-2022,49903,VALLEY VIEW ISD,11,TRADITIONAL ISD/CSD,943,394,89,73,493,147,86,-999,53,-999,0,82,120,943
STATE,DISTRICT,2021-2022,227829,VALOR PUBLIC SCHOOLS,13,OPEN ENROLLMENT CHARTER,1378,265,0,77,308,74,71,0,0,-999,12,102,112,0
STATE,DISTRICT,2021-2022,91908,VAN ALSTYNE ISD,10,TRADITIONAL ISD/CSD,2048,620,0,237,475,82,77,-999,105,0,207,322,280,977
STATE,DISTRICT,2021-2022,234906,VAN ISD,7,TRADITIONAL ISD/CSD,2373,1061,0,102,1437,165,162,-999,162,12,-999,213,285,1220
STATE,DISTRICT,2021-2022,158906,VAN VLECK ISD,3,TRADITIONAL ISD/CSD,1080,535,0,37,596,30,30,0,87,22,14,99,103,492
STATE,DISTRICT,2021-2022,108808,VANGUARD ACADEMY,1,OPEN ENROLLMENT CHARTER,5364,4404,1655,96,4092,2556,627,-999,307,-999,152,236,292,5364
STATE,DISTRICT,2021-2022,180902,VEGA ISD,16,TRADITIONAL ISD/CSD,370,79,0,25,84,21,21,-999,-999,0,41,23,41,370
STATE,DISTRICT,2021-2022,126908,VENUS ISD,11,TRADITIONAL ISD/CSD,2303,950,133,56,1730,661,405,-999,106,-999,43,121,251,2301
STATE,DISTRICT,2021-2022,226908,VERIBEST ISD,15,TRADITIONAL ISD/CSD,278,26,0,18,111,16,14,0,12,-999,-999,28,33,273
STATE,DISTRICT,2021-2022,244903,VERNON ISD,9,TRADITIONAL ISD/CSD,1871,1217,0,61,1386,276,228,14,69,24,12,70,322,1852
STATE,DISTRICT,2021-2022,235902,VICTORIA ISD,3,TRADITIONAL ISD/CSD,13301,7168,252,628,9134,967,579,39,725,391,274,1193,1740,6390
STATE,DISTRICT,2021-2022,181907,VIDOR ISD,5,TRADITIONAL ISD/CSD,4265,2369,0,387,2474,101,93,12,252,46,376,624,635,2405
STATE,DISTRICT,2021-2022,57847,VILLAGE TECH SCHOOLS,10,OPEN ENROLLMENT CHARTER,1232,279,0,40,573,37,21,-999,0,0,-999,69,96,1232
STATE,DISTRICT,2021-2022,71809,VISTA DEL FUTURO CHARTER SCHOOL,19,OPEN ENROLLMENT CHARTER,340,149,110,-999,193,145,0,0,0,0,36,-999,13,340
STATE,DISTRICT,2021-2022,143904,VYSEHRAD ISD,3,TRADITIONAL ISD/CSD,111,15,0,-999,53,0,0,0,10,0,0,-999,-999,111
STATE,DISTRICT,2021-2022,161801,WACO CHARTER SCHOOL,12,OPEN ENROLLMENT CHARTER,193,154,0,18,167,58,58,-999,-999,18,0,15,40,193
STATE,DISTRICT,2021-2022,161914,WACO ISD,12,TRADITIONAL ISD/CSD,14086,10866,761,984,12761,3063,1906,42,1275,553,15,1181,1612,14037
STATE,DISTRICT,2021-2022,89905,WAELDER ISD,13,TRADITIONAL ISD/CSD,305,208,0,-999,292,92,91,0,-999,16,-999,-999,41,305
STATE,DISTRICT,2021-2022,59902,WALCOTT ISD,16,TRADITIONAL ISD/CSD,152,71,0,-999,85,17,15,0,-999,12,0,-999,21,152
STATE,DISTRICT,2021-2022,226906,WALL ISD,15,TRADITIONAL ISD/CSD,1290,329,0,67,225,14,14,-999,121,-999,139,122,101,641
STATE,DISTRICT,2021-2022,237904,WALLER ISD,4,TRADITIONAL ISD/CSD,8386,5158,692,632,5699,2613,1910,29,463,89,107,720,1145,8386
STATE,DISTRICT,2021-2022,49908,WALNUT BEND ISD,11,TRADITIONAL ISD/CSD,56,23,0,-999,50,-999,-999,0,0,0,-999,-999,-999,56
STATE,DISTRICT,2021-2022,18905,WALNUT SPRINGS ISD,12,TRADITIONAL ISD/CSD,178,102,0,-999,156,54,54,-999,-999,-999,13,-999,28,178
STATE,DISTRICT,2021-2022,229904,WARREN ISD,5,TRADITIONAL ISD/CSD,1263,708,0,77,746,16,-999,12,70,-999,0,148,172,570
STATE,DISTRICT,2021-2022,102903,WASKOM ISD,7,TRADITIONAL ISD/CSD,845,426,0,44,561,77,67,-999,56,-999,18,47,99,845
STATE,DISTRICT,2021-2022,226905,WATER VALLEY ISD,15,TRADITIONAL ISD/CSD,352,157,0,17,166,-999,-999,-999,14,0,-999,23,71,340
STATE,DISTRICT,2021-2022,70801,WAXAHACHIE FAITH FAMILY ACADEMY,10,OPEN ENROLLMENT CHARTER,2586,1994,642,50,2557,1469,817,-999,71,39,-999,53,246,2571
STATE,DISTRICT,2021-2022,70912,WAXAHACHIE ISD,10,TRADITIONAL ISD/CSD,10095,4769,435,888,4697,918,483,55,828,48,677,1104,1629,7497
STATE,DISTRICT,2021-2022,227803,WAYSIDE SCHOOLS,13,OPEN ENROLLMENT CHARTER,1643,1304,254,99,1301,715,179,-999,0,-999,-999,113,197,1643
STATE,DISTRICT,2021-2022,184903,WEATHERFORD ISD,11,TRADITIONAL ISD/CSD,8034,3581,247,870,3811,778,507,36,571,56,514,699,1334,4569
STATE,DISTRICT,2021-2022,240904,WEBB CISD,1,TRADITIONAL ISD/CSD,264,127,0,-999,216,25,24,0,13,0,-999,10,39,264
STATE,DISTRICT,2021-2022,45905,WEIMAR ISD,3,TRADITIONAL ISD/CSD,688,289,0,30,382,121,120,0,29,17,-999,82,85,501
STATE,DISTRICT,2021-2022,44902,WELLINGTON ISD,16,TRADITIONAL ISD/CSD,543,243,0,12,307,42,42,0,-999,0,0,25,67,543
STATE,DISTRICT,2021-2022,223904,WELLMAN-UNION CISD,17,TRADITIONAL ISD/CSD,284,97,0,11,151,41,25,0,13,-999,-999,14,30,284
STATE,DISTRICT,2021-2022,37909,WELLS ISD,7,TRADITIONAL ISD/CSD,258,167,0,20,177,11,11,-999,15,-999,10,23,49,258
STATE,DISTRICT,2021-2022,108913,WESLACO ISD,1,TRADITIONAL ISD/CSD,15639,12168,1468,592,12853,4131,2103,19,853,76,120,614,1548,15639
STATE,DISTRICT,2021-2022,100908,WEST HARDIN COUNTY CISD,5,TRADITIONAL ISD/CSD,568,321,0,43,381,-999,0,0,46,18,-999,74,75,564
STATE,DISTRICT,2021-2022,161916,WEST ISD,12,TRADITIONAL ISD/CSD,1239,498,0,116,506,47,46,29,76,-999,104,116,176,793
STATE,DISTRICT,2021-2022,181906,WEST ORANGE-COVE CISD,5,TRADITIONAL ISD/CSD,2560,1431,40,91,2316,188,119,22,138,40,22,154,290,2560
STATE,DISTRICT,2021-2022,178915,WEST OSO ISD,2,TRADITIONAL ISD/CSD,1969,1140,69,36,1952,155,72,-999,140,-999,-999,123,225,1965
STATE,DISTRICT,2021-2022,201914,WEST RUSK COUNTY CONSOLIDATED ISD,7,TRADITIONAL ISD/CSD,1038,550,0,57,759,122,117,-999,59,63,0,82,134,1038
STATE,DISTRICT,2021-2022,202905,WEST SABINE ISD,7,TRADITIONAL ISD/CSD,560,266,0,32,408,-999,-999,0,28,-999,0,35,90,560
