SCOPE,AGGREGATION LEVEL,YEAR,DISTRICT NUMBER,DISTRICT NAME,REGION,CHARTER STATUS,ALL ENROLLMENT,AT RISK,BILINGUAL,DYSLEXIC,ECONOMICALLY DISADVANTAGED,EMERGENT BILINGUAL/ENGLISH LEARNER,ESL,FOSTER CARE,GIFTED & TALENTED,HOMELESS,MILITARY CONNECTED,SECTION 504,SPECIAL EDUCATION,TITLE I
STATE,DISTRICT,2022-2023,15907,SAN ANTONIO ISD,20,TRADITIONAL ISD/CSD,45255,30509,7687,1834,40065,10642,2560,65,3319,1188,1090,2199,6591,44642
STATE,DISTRICT,2022-2023,15840,SAN ANTONIO PREPARATORY SCHOOLS,20,OPEN ENROLLMENT CHARTER,156,17,0,0,76,0,0,0,0,0,19,-999,17,0
STATE,DISTRICT,2022-2023,203901,SAN AUGUSTINE ISD,7,TRADITIONAL ISD/CSD,657,413,0,40,566,108,33,-999,23,0,0,60,108,657
STATE,DISTRICT,2022-2023,31912,SAN BENITO CISD,1,TRADITIONAL ISD/CSD,9354,6142,1423,329,8112,2516,1087,25,406,234,73,415,1124,9227
STATE,DISTRICT,2022-2023,66902,SAN DIEGO ISD,2,TRADITIONAL ISD/CSD,1495,828,0,62,1349,14,12,-999,72,-999,54,113,210,1495
STATE,DISTRICT,2022-2023,71904,SAN ELIZARIO ISD,19,TRADITIONAL ISD/CSD,3177,2536,953,69,2899,1962,706,0,188,45,72,159,464,3177
STATE,DISTRICT,2022-2023,233901,SAN FELIPE-DEL RIO CISD,15,TRADITIONAL ISD/CSD,9947,7538,860,529,7303,2102,194,-999,705,112,615,896,1463,9796
STATE,DISTRICT,2022-2023,214902,SAN ISIDRO ISD,1,TRADITIONAL ISD/CSD,181,34,0,-999,179,28,28,0,-999,0,-999,10,25,181
STATE,DISTRICT,2022-2023,105902,SAN MARCOS CISD,13,TRADITIONAL ISD/CSD,8447,4504,758,374,6662,1235,550,26,1373,116,51,628,1300,5447
STATE,DISTRICT,2022-2023,245904,SAN PERLITA ISD,1,TRADITIONAL ISD/CSD,211,70,0,-999,144,25,23,0,-999,-999,-999,-999,20,211
STATE,DISTRICT,2022-2023,206901,SAN SABA ISD,15,TRADITIONAL ISD/CSD,684,378,0,70,512,168,148,-999,48,-999,-999,59,97,684
STATE,DISTRICT,2022-2023,22903,SAN VICENTE ISD,18,TRADITIONAL ISD/CSD,<10,-999,0,0,0,-999,0,0,-999,0,0,0,-999,0
STATE,DISTRICT,2022-2023,58909,SANDS CISD,17,TRADITIONAL ISD/CSD,240,83,0,18,142,29,29,0,23,0,-999,24,31,240
STATE,DISTRICT,2022-2023,117903,SANFORD-FRITCH ISD,16,TRADITIONAL ISD/CSD,688,240,0,29,337,-999,-999,0,26,13,-999,30,115,309
STATE,DISTRICT,2022-2023,61908,SANGER ISD,11,TRADITIONAL ISD/CSD,2801,1172,11,241,1293,293,96,0,144,58,197,262,446,2800
STATE,DISTRICT,2022-2023,42903,SANTA ANNA ISD,15,TRADITIONAL ISD/CSD,270,105,0,26,269,-999,-999,-999,18,11,15,38,25,270
STATE,DISTRICT,2022-2023,84909,SANTA FE ISD,4,TRADITIONAL ISD/CSD,4343,2044,0,232,2319,298,228,-999,165,26,115,321,599,4338
STATE,DISTRICT,2022-2023,137904,SANTA GERTRUDIS ISD,2,TRADITIONAL ISD/CSD,823,182,0,42,369,11,-999,0,135,0,26,67,63,823
STATE,DISTRICT,2022-2023,31913,SANTA MARIA ISD,1,TRADITIONAL ISD/CSD,567,438,140,18,566,269,121,0,43,-999,-999,-999,53,567
STATE,DISTRICT,2022-2023,31914,SANTA ROSA ISD,1,TRADITIONAL ISD/CSD,915,564,81,19,804,194,70,-999,33,52,31,29,132,913
STATE,DISTRICT,2022-2023,182904,SANTO ISD,11,TRADITIONAL ISD/CSD,546,142,0,53,216,20,20,0,47,-999,39,56,71,270
STATE,DISTRICT,2022-2023,74911,SAVOY ISD,10,TRADITIONAL ISD/CSD,319,108,0,21,181,-999,-999,-999,24,-999,-999,37,54,187
STATE,DISTRICT,2022-2023,94902,SCHERTZ-CIBOLO-U CITY ISD,20,TRADITIONAL ISD/CSD,15528,5787,311,1254,5515,676,383,33,1072,94,5829,1353,2450,2307
STATE,DISTRICT,2022-2023,207901,SCHLEICHER ISD,15,TRADITIONAL ISD/CSD,476,228,0,27,313,54,61,-999,33,-999,25,37,55,475
STATE,DISTRICT,2022-2023,15827,SCHOOL OF SCIENCE AND TECHNOLOGY,20,OPEN ENROLLMENT CHARTER,4315,2140,0,213,2622,917,334,-999,383,19,29,172,520,3932
STATE,DISTRICT,2022-2023,15831,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,20,OPEN ENROLLMENT CHARTER,5644,2757,0,334,3649,946,544,-999,546,29,35,265,647,5256
STATE,DISTRICT,2022-2023,75903,SCHULENBURG ISD,13,TRADITIONAL ISD/CSD,687,245,0,56,450,93,0,0,55,-999,-999,58,117,687
STATE,DISTRICT,2022-2023,129910,SCURRY-ROSSER ISD,10,TRADITIONAL ISD/CSD,1066,426,0,75,535,126,111,-999,83,-999,-999,113,163,293
STATE,DISTRICT,2022-2023,83901,SEAGRAVES ISD,17,TRADITIONAL ISD/CSD,505,363,0,17,396,124,121,-999,26,10,-999,25,45,505
STATE,DISTRICT,2022-2023,8902,SEALY ISD,6,TRADITIONAL ISD/CSD,2908,1466,179,302,1886,556,223,-999,145,29,94,279,457,1340
STATE,DISTRICT,2022-2023,178808,SEASHORE CHARTER SCHOOLS,2,OPEN ENROLLMENT CHARTER,464,123,0,36,0,-999,-999,0,37,0,96,29,42,0
STATE,DISTRICT,2022-2023,94901,SEGUIN ISD,20,TRADITIONAL ISD/CSD,7239,4389,575,313,5585,928,434,25,559,91,93,542,1164,4244
STATE,DISTRICT,2022-2023,83903,SEMINOLE ISD,17,TRADITIONAL ISD/CSD,3011,1471,87,244,1744,544,318,-999,94,17,-999,205,452,3011
STATE,DISTRICT,2022-2023,101802,SER-NINOS CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,1113,991,1011,-999,1097,959,36,0,0,0,0,10,50,1113
STATE,DISTRICT,2022-2023,12901,SEYMOUR ISD,9,TRADITIONAL ISD/CSD,644,290,0,68,396,-999,-999,-999,19,-999,-999,98,128,644
STATE,DISTRICT,2022-2023,152909,SHALLOWATER ISD,17,TRADITIONAL ISD/CSD,1762,609,0,151,669,53,52,-999,110,25,35,231,165,727
STATE,DISTRICT,2022-2023,242902,SHAMROCK ISD,16,TRADITIONAL ISD/CSD,360,87,0,45,242,12,-999,-999,-999,-999,-999,33,70,360
STATE,DISTRICT,2022-2023,108911,SHARYLAND ISD,1,TRADITIONAL ISD/CSD,9732,5934,2049,533,6674,3489,1353,-999,979,44,130,643,880,9732
STATE,DISTRICT,2022-2023,210903,SHELBYVILLE ISD,7,TRADITIONAL ISD/CSD,831,306,0,41,474,44,44,0,45,0,0,58,112,831
STATE,DISTRICT,2022-2023,101924,SHELDON ISD,4,TRADITIONAL ISD/CSD,10990,7601,1660,468,9557,3767,1155,16,576,22,154,281,1200,4951
STATE,DISTRICT,2022-2023,204904,SHEPHERD ISD,6,TRADITIONAL ISD/CSD,1958,1361,54,93,1604,433,124,-999,115,55,71,137,244,1353
STATE,DISTRICT,2022-2023,91906,SHERMAN ISD,10,TRADITIONAL ISD/CSD,7767,5860,619,665,6134,2129,884,-999,758,394,0,740,1343,7255
STATE,DISTRICT,2022-2023,143903,SHINER ISD,3,TRADITIONAL ISD/CSD,724,99,0,38,218,17,17,0,25,-999,0,62,101,724
STATE,DISTRICT,2022-2023,47905,SIDNEY ISD,14,TRADITIONAL ISD/CSD,124,44,0,-999,78,0,0,0,-999,11,0,12,14,124
STATE,DISTRICT,2022-2023,115902,SIERRA BLANCA ISD,19,TRADITIONAL ISD/CSD,116,24,0,-999,97,10,10,0,0,0,0,-999,23,115
STATE,DISTRICT,2022-2023,100904,SILSBEE ISD,5,TRADITIONAL ISD/CSD,2772,1458,0,229,1846,65,65,-999,184,61,109,369,495,1975
STATE,DISTRICT,2022-2023,23902,SILVERTON ISD,16,TRADITIONAL ISD/CSD,213,63,-999,15,105,12,11,-999,19,0,0,17,22,213
STATE,DISTRICT,2022-2023,19909,SIMMS ISD,8,TRADITIONAL ISD/CSD,484,177,0,36,238,-999,-999,0,27,-999,-999,75,49,483
STATE,DISTRICT,2022-2023,205906,SINTON ISD,2,TRADITIONAL ISD/CSD,2071,1050,0,195,1451,37,32,-999,112,-999,25,253,334,2034
STATE,DISTRICT,2022-2023,49909,SIVELLS BEND ISD,11,TRADITIONAL ISD/CSD,70,19,0,-999,44,0,0,0,-999,0,0,-999,16,70
STATE,DISTRICT,2022-2023,13905,SKIDMORE-TYNAN ISD,2,TRADITIONAL ISD/CSD,752,438,0,42,505,17,16,-999,72,-999,43,66,81,752
STATE,DISTRICT,2022-2023,152903,SLATON ISD,17,TRADITIONAL ISD/CSD,1268,430,0,80,925,60,36,-999,83,14,43,82,244,1268
STATE,DISTRICT,2022-2023,249908,SLIDELL ISD,11,TRADITIONAL ISD/CSD,441,171,0,40,209,48,48,0,20,0,10,39,54,441
STATE,DISTRICT,2022-2023,1909,SLOCUM ISD,7,TRADITIONAL ISD/CSD,349,113,0,21,179,-999,-999,0,-999,-999,10,20,57,348
STATE,DISTRICT,2022-2023,11904,SMITHVILLE ISD,13,TRADITIONAL ISD/CSD,1885,890,0,123,1030,181,167,-999,128,-999,134,174,278,1885
STATE,DISTRICT,2022-2023,110906,SMYER ISD,17,TRADITIONAL ISD/CSD,442,167,0,49,244,14,11,0,33,-999,18,47,56,442
STATE,DISTRICT,2022-2023,26903,SNOOK ISD,6,TRADITIONAL ISD/CSD,589,217,0,33,404,93,93,0,27,0,-999,78,70,589
STATE,DISTRICT,2022-2023,208902,SNYDER ISD,14,TRADITIONAL ISD/CSD,2560,1109,224,63,1831,329,168,28,125,13,-999,115,338,1264
STATE,DISTRICT,2022-2023,71909,SOCORRO ISD,19,TRADITIONAL ISD/CSD,47843,25914,7346,584,35564,13890,6034,64,3027,304,6504,2165,6076,47843
STATE,DISTRICT,2022-2023,15830,SOMERSET ACADEMIES OF TEXAS,20,OPEN ENROLLMENT CHARTER,3097,1515,80,115,2335,253,197,-999,353,0,113,142,464,3094
STATE,DISTRICT,2022-2023,15909,SOMERSET ISD,20,TRADITIONAL ISD/CSD,4147,2366,451,223,3572,918,421,25,206,23,18,233,503,4008
STATE,DISTRICT,2022-2023,26902,SOMERVILLE ISD,6,TRADITIONAL ISD/CSD,533,105,0,19,395,55,0,0,13,0,21,42,69,334
STATE,DISTRICT,2022-2023,218901,SONORA ISD,15,TRADITIONAL ISD/CSD,675,346,0,26,363,114,114,0,15,-999,-999,20,93,675
STATE,DISTRICT,2022-2023,15908,SOUTH SAN ANTONIO ISD,20,TRADITIONAL ISD/CSD,7872,6520,819,341,7370,1654,804,26,473,39,32,418,1172,7872
STATE,DISTRICT,2022-2023,31916,SOUTH TEXAS ISD,1,TRADITIONAL ISD/CSD,4382,1364,0,184,2433,659,599,-999,730,12,-999,272,216,4382
STATE,DISTRICT,2022-2023,85903,SOUTHLAND ISD,17,TRADITIONAL ISD/CSD,126,76,0,-999,86,0,0,-999,-999,0,-999,-999,12,126
STATE,DISTRICT,2022-2023,15917,SOUTHSIDE ISD,20,TRADITIONAL ISD/CSD,5965,4220,914,353,5283,1341,229,39,417,141,53,419,944,5965
STATE,DISTRICT,2022-2023,15912,SOUTHWEST ISD,20,TRADITIONAL ISD/CSD,13747,9919,1212,779,11188,2631,1400,55,1463,291,499,1072,2421,13747
STATE,DISTRICT,2022-2023,15807,SOUTHWEST PREPARATORY SCHOOL,20,OPEN ENROLLMENT CHARTER,787,589,0,37,639,87,70,-999,27,13,19,56,103,787
STATE,DISTRICT,2022-2023,101838,SOUTHWEST PUBLIC SCHOOLS,4,OPEN ENROLLMENT CHARTER,1578,1478,88,60,1499,1225,497,18,87,22,0,32,154,1578
STATE,DISTRICT,2022-2023,98904,SPEARMAN ISD,16,TRADITIONAL ISD/CSD,743,322,0,36,437,163,60,0,37,10,18,44,67,520
STATE,DISTRICT,2022-2023,170907,SPLENDORA ISD,6,TRADITIONAL ISD/CSD,4866,3127,549,303,3033,1178,485,-999,336,15,172,324,699,4866
STATE,DISTRICT,2022-2023,101920,SPRING BRANCH ISD,4,TRADITIONAL ISD/CSD,33649,18132,5245,2286,19083,12676,6772,20,4001,558,26,2314,4125,16061
STATE,DISTRICT,2022-2023,117907,SPRING CREEK ISD,16,TRADITIONAL ISD/CSD,92,36,0,-999,36,-999,-999,0,-999,0,-999,-999,14,92
STATE,DISTRICT,2022-2023,92907,SPRING HILL ISD,7,TRADITIONAL ISD/CSD,2071,719,0,108,911,114,112,-999,119,-999,78,160,245,951
STATE,DISTRICT,2022-2023,101919,SPRING ISD,4,TRADITIONAL ISD/CSD,34114,21433,4486,645,28736,10595,4679,91,2232,237,1424,1050,3626,23746
STATE,DISTRICT,2022-2023,140907,SPRINGLAKE-EARTH ISD,17,TRADITIONAL ISD/CSD,310,176,0,13,233,68,68,0,17,-999,-999,19,38,310
STATE,DISTRICT,2022-2023,184902,SPRINGTOWN ISD,11,TRADITIONAL ISD/CSD,4120,2085,66,244,2014,359,227,15,166,30,80,401,585,2951
STATE,DISTRICT,2022-2023,63903,SPUR ISD,17,TRADITIONAL ISD/CSD,225,66,0,-999,130,-999,-999,0,15,-999,0,37,47,224
STATE,DISTRICT,2022-2023,229905,SPURGER ISD,5,TRADITIONAL ISD/CSD,362,158,0,10,240,-999,0,-999,25,12,-999,31,66,362
STATE,DISTRICT,2022-2023,57836,ST ANTHONY SCHOOL,10,OPEN ENROLLMENT CHARTER,330,53,0,10,317,0,0,0,10,0,-999,10,44,330
STATE,DISTRICT,2022-2023,13801,ST MARY'S ACADEMY CHARTER SCHOOL,2,OPEN ENROLLMENT CHARTER,381,188,0,10,324,11,11,-999,28,-999,-999,12,54,381
STATE,DISTRICT,2022-2023,79910,STAFFORD MSD,4,TRADITIONAL ISD/CSD,3641,2158,299,30,2805,891,353,-999,154,75,44,120,317,3634
STATE,DISTRICT,2022-2023,127906,STAMFORD ISD,14,TRADITIONAL ISD/CSD,604,305,0,71,381,28,23,-999,14,-999,-999,85,87,413
STATE,DISTRICT,2022-2023,156902,STANTON ISD,18,TRADITIONAL ISD/CSD,1081,556,0,51,564,111,101,-999,61,0,0,101,126,730
STATE,DISTRICT,2022-2023,101859,STEP CHARTER SCHOOL,4,OPEN ENROLLMENT CHARTER,569,308,0,0,569,297,296,0,0,0,-999,0,47,569
STATE,DISTRICT,2022-2023,174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,7,OPEN ENROLLMENT CHARTER,252,32,0,-999,18,-999,-999,0,0,0,-999,-999,20,0
STATE,DISTRICT,2022-2023,72903,STEPHENVILLE ISD,11,TRADITIONAL ISD/CSD,3730,1778,278,286,1877,545,217,32,281,24,221,275,593,2612
STATE,DISTRICT,2022-2023,216901,STERLING CITY ISD,15,TRADITIONAL ISD/CSD,351,136,0,22,165,37,38,-999,-999,0,-999,32,72,340
STATE,DISTRICT,2022-2023,247906,STOCKDALE ISD,20,TRADITIONAL ISD/CSD,857,348,0,71,433,32,32,0,107,13,55,128,139,397
STATE,DISTRICT,2022-2023,211902,STRATFORD ISD,16,TRADITIONAL ISD/CSD,575,305,0,14,346,156,114,0,-999,0,-999,16,65,572
STATE,DISTRICT,2022-2023,182905,STRAWN ISD,11,TRADITIONAL ISD/CSD,174,73,0,-999,111,28,28,0,-999,0,-999,0,16,173
STATE,DISTRICT,2022-2023,140908,SUDAN ISD,17,TRADITIONAL ISD/CSD,474,216,0,34,254,40,39,-999,31,-999,-999,39,68,474
STATE,DISTRICT,2022-2023,112910,SULPHUR BLUFF ISD,8,TRADITIONAL ISD/CSD,227,100,0,28,125,12,10,0,12,0,-999,29,29,227
STATE,DISTRICT,2022-2023,112901,SULPHUR SPRINGS ISD,8,TRADITIONAL ISD/CSD,4361,2353,332,333,2841,685,288,14,229,42,23,720,653,2107
STATE,DISTRICT,2022-2023,110907,SUNDOWN ISD,17,TRADITIONAL ISD/CSD,592,139,0,37,297,22,22,-999,65,0,-999,63,60,260
STATE,DISTRICT,2022-2023,57919,SUNNYVALE ISD,10,TRADITIONAL ISD/CSD,2205,602,0,113,426,206,164,-999,251,16,123,199,311,2205
STATE,DISTRICT,2022-2023,171902,SUNRAY COLLEGIATE ISD,16,TRADITIONAL ISD/CSD,675,247,0,34,371,105,39,0,14,-999,-999,32,93,495
STATE,DISTRICT,2022-2023,20906,SWEENY ISD,4,TRADITIONAL ISD/CSD,1898,850,0,123,1132,79,43,-999,78,30,13,192,185,1898
STATE,DISTRICT,2022-2023,143905,SWEET HOME ISD,3,TRADITIONAL ISD/CSD,145,21,0,-999,29,0,0,-999,-999,-999,-999,15,-999,25
STATE,DISTRICT,2022-2023,177902,SWEETWATER ISD,14,TRADITIONAL ISD/CSD,1942,1000,0,146,1413,64,45,10,99,25,103,171,359,903
STATE,DISTRICT,2022-2023,205907,TAFT ISD,2,TRADITIONAL ISD/CSD,822,534,0,43,723,21,21,0,31,14,16,78,101,580
STATE,DISTRICT,2022-2023,153904,TAHOKA ISD,17,TRADITIONAL ISD/CSD,595,179,0,56,344,15,13,-999,47,14,-999,63,100,595
STATE,DISTRICT,2022-2023,146907,TARKINGTON ISD,4,TRADITIONAL ISD/CSD,1893,530,0,124,1080,111,109,-999,109,14,70,161,306,1379
STATE,DISTRICT,2022-2023,201910,TATUM ISD,7,TRADITIONAL ISD/CSD,1476,396,0,84,880,237,222,-999,137,-999,27,127,164,1476
STATE,DISTRICT,2022-2023,246911,TAYLOR ISD,13,TRADITIONAL ISD/CSD,3138,2052,221,207,2080,565,336,-999,214,105,-999,251,467,3136
STATE,DISTRICT,2022-2023,81904,TEAGUE ISD,12,TRADITIONAL ISD/CSD,1216,605,0,116,765,131,110,10,89,16,36,106,193,1216
STATE,DISTRICT,2022-2023,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,5,OPEN ENROLLMENT CHARTER,337,87,0,-999,317,0,0,0,0,0,-999,-999,10,337
STATE,DISTRICT,2022-2023,14909,TEMPLE ISD,12,TRADITIONAL ISD/CSD,8615,5228,388,501,6149,1281,645,57,604,455,886,812,1539,5828
STATE,DISTRICT,2022-2023,210904,TENAHA ISD,7,TRADITIONAL ISD/CSD,455,280,0,-999,419,118,117,0,12,23,-999,16,81,454
STATE,DISTRICT,2022-2023,22004,TERLINGUA CSD,18,TRADITIONAL ISD/CSD,122,79,0,-999,95,59,59,0,10,0,0,-999,17,122
STATE,DISTRICT,2022-2023,222901,TERRELL COUNTY ISD,18,TRADITIONAL ISD/CSD,129,53,0,-999,68,-999,-999,0,14,-999,0,-999,26,129
STATE,DISTRICT,2022-2023,129906,TERRELL ISD,10,TRADITIONAL ISD/CSD,5208,3450,94,265,3296,1352,715,-999,321,60,-999,349,612,4824
STATE,DISTRICT,2022-2023,57804,TEXANS CAN ACADEMIES,10,OPEN ENROLLMENT CHARTER,3790,3778,0,135,3158,1367,133,0,0,1064,0,185,437,3790
STATE,DISTRICT,2022-2023,19907,TEXARKANA ISD,8,TRADITIONAL ISD/CSD,7180,3628,137,450,5385,673,288,0,364,40,189,991,925,4480
STATE,DISTRICT,2022-2023,84906,TEXAS CITY ISD,4,TRADITIONAL ISD/CSD,7890,4338,407,412,6551,1039,310,17,395,263,66,431,1493,5297
STATE,DISTRICT,2022-2023,221801,TEXAS COLLEGE PREPARATORY ACADEMIES,14,OPEN ENROLLMENT CHARTER,16478,4417,0,669,6343,1944,251,18,0,20,332,1359,1324,4304
STATE,DISTRICT,2022-2023,227805,TEXAS EMPOWERMENT ACADEMY,13,OPEN ENROLLMENT CHARTER,399,110,0,11,218,0,0,0,0,0,0,-999,31,399
STATE,DISTRICT,2022-2023,226801,TEXAS LEADERSHIP PUBLIC SCHOOLS,15,OPEN ENROLLMENT CHARTER,3722,1777,0,151,2031,120,103,13,0,23,372,244,362,3722
STATE,DISTRICT,2022-2023,105802,TEXAS PREPARATORY SCHOOL,13,OPEN ENROLLMENT CHARTER,73,22,0,-999,35,0,0,0,0,0,0,-999,-999,73
STATE,DISTRICT,2022-2023,220814,TEXAS SCHOOL OF THE ARTS,11,OPEN ENROLLMENT CHARTER,334,43,0,14,44,37,34,0,332,0,14,15,27,0
STATE,DISTRICT,2022-2023,170801,TEXAS SERENITY ACADEMY,4,OPEN ENROLLMENT CHARTER,179,84,-999,-999,177,50,47,0,0,0,-999,-999,18,179
STATE,DISTRICT,2022-2023,152504,TEXAS TECH UNIVERSITY K-12,17,TRADITIONAL ISD/CSD,735,41,0,-999,49,0,0,0,37,-999,0,48,27,0
STATE,DISTRICT,2022-2023,211901,TEXHOMA ISD,16,TRADITIONAL ISD/CSD,172,90,0,-999,106,51,51,0,15,-999,0,-999,23,172
STATE,DISTRICT,2022-2023,56902,TEXLINE ISD,16,TRADITIONAL ISD/CSD,220,72,0,12,140,50,32,0,13,-999,0,13,22,220
STATE,DISTRICT,2022-2023,227827,THE EXCEL CENTER (FOR ADULTS),13,OPEN ENROLLMENT CHARTER,1060,1060,0,-999,1005,284,48,0,0,0,0,-999,16,0
STATE,DISTRICT,2022-2023,15841,THE GATHERING PLACE,20,OPEN ENROLLMENT CHARTER,628,25,0,-999,412,23,17,-999,0,0,-999,-999,92,619
STATE,DISTRICT,2022-2023,101864,THE LAWSON ACADEMY,4,OPEN ENROLLMENT CHARTER,134,105,0,-999,133,0,0,0,0,-999,0,0,16,134
STATE,DISTRICT,2022-2023,101868,THE PRO-VISION ACADEMY,4,OPEN ENROLLMENT CHARTER,370,302,0,0,365,0,0,0,0,17,-999,12,60,370
STATE,DISTRICT,2022-2023,101861,THE RHODES SCHOOL FOR PERFORMING ARTS,4,OPEN ENROLLMENT CHARTER,590,363,0,22,504,28,28,-999,-999,33,-999,12,60,590
STATE,DISTRICT,2022-2023,101814,THE VARNETT PUBLIC SCHOOL,4,OPEN ENROLLMENT CHARTER,1085,658,0,-999,1066,597,567,0,0,-999,0,12,64,1085
STATE,DISTRICT,2022-2023,166905,THORNDALE ISD,13,TRADITIONAL ISD/CSD,617,241,0,42,281,68,67,-999,26,-999,27,72,62,255
STATE,DISTRICT,2022-2023,246912,THRALL ISD,13,TRADITIONAL ISD/CSD,819,308,0,56,300,41,41,-999,49,28,10,86,95,322
STATE,DISTRICT,2022-2023,149902,THREE RIVERS ISD,2,TRADITIONAL ISD/CSD,585,154,0,36,370,27,26,-999,48,-999,0,58,85,585
STATE,DISTRICT,2022-2023,72901,THREE WAY ISD,11,TRADITIONAL ISD/CSD,233,101,0,-999,169,30,31,0,-999,-999,20,13,18,233
STATE,DISTRICT,2022-2023,170802,THRIVE CENTER FOR SUCCESS,6,OPEN ENROLLMENT CHARTER,92,53,0,-999,17,0,0,0,0,0,0,-999,74,0
STATE,DISTRICT,2022-2023,224901,THROCKMORTON COLLEGIATE ISD,9,TRADITIONAL ISD/CSD,158,62,0,19,94,0,0,0,-999,29,-999,25,12,158
STATE,DISTRICT,2022-2023,158902,TIDEHAVEN ISD,3,TRADITIONAL ISD/CSD,1045,380,0,42,656,101,97,0,72,0,-999,77,112,771
STATE,DISTRICT,2022-2023,210905,TIMPSON ISD,7,TRADITIONAL ISD/CSD,705,421,0,58,453,51,34,-999,20,0,0,102,111,703
STATE,DISTRICT,2022-2023,91907,TIOGA ISD,10,TRADITIONAL ISD/CSD,719,289,0,59,214,51,49,-999,60,-999,28,115,101,719
STATE,DISTRICT,2022-2023,111903,TOLAR ISD,11,TRADITIONAL ISD/CSD,878,143,0,54,313,-999,-999,-999,30,0,37,80,101,873
STATE,DISTRICT,2022-2023,91918,TOM BEAN ISD,10,TRADITIONAL ISD/CSD,666,272,0,39,303,39,40,-999,19,-999,-999,79,87,317
STATE,DISTRICT,2022-2023,101921,TOMBALL ISD,4,TRADITIONAL ISD/CSD,21426,6435,890,1076,6727,2916,1850,36,2300,17,122,1597,2194,4100
STATE,DISTRICT,2022-2023,71908,TORNILLO ISD,19,TRADITIONAL ISD/CSD,829,626,207,13,777,528,77,0,63,23,0,25,88,829
STATE,DISTRICT,2022-2023,220801,TREETOPS SCHOOL INTERNATIONAL,11,OPEN ENROLLMENT CHARTER,343,10,0,-999,50,-999,-999,0,0,0,0,-999,26,0
STATE,DISTRICT,2022-2023,221905,TRENT ISD,14,TRADITIONAL ISD/CSD,131,21,0,-999,88,-999,0,0,-999,-999,-999,-999,32,130
STATE,DISTRICT,2022-2023,74912,TRENTON ISD,10,TRADITIONAL ISD/CSD,699,231,0,42,282,87,87,0,46,-999,-999,63,95,299
STATE,DISTRICT,2022-2023,107907,TRINIDAD ISD,7,TRADITIONAL ISD/CSD,133,37,0,-999,107,-999,-999,-999,32,0,0,14,14,133
STATE,DISTRICT,2022-2023,57813,TRINITY BASIN PREPARATORY,10,OPEN ENROLLMENT CHARTER,4761,3694,0,217,4318,2764,2650,-999,0,18,0,143,557,4761
STATE,DISTRICT,2022-2023,46802,TRINITY CHARTER SCHOOL,20,OPEN ENROLLMENT CHARTER,320,319,0,16,306,24,23,172,0,0,0,53,130,320
STATE,DISTRICT,2022-2023,228903,TRINITY ISD,6,TRADITIONAL ISD/CSD,1200,441,0,52,1066,130,80,-999,44,-999,15,96,123,1199
STATE,DISTRICT,2022-2023,71803,TRIUMPH PUBLIC HIGH SCHOOLS-EL PASO,19,OPEN ENROLLMENT CHARTER,188,188,0,-999,165,65,0,0,0,0,-999,-999,15,187
STATE,DISTRICT,2022-2023,240801,TRIUMPH PUBLIC HIGH SCHOOLS-LAREDO,1,OPEN ENROLLMENT CHARTER,215,215,0,0,200,121,0,0,0,-999,0,13,25,215
STATE,DISTRICT,2022-2023,152803,TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK,17,OPEN ENROLLMENT CHARTER,226,226,0,-999,192,0,0,-999,0,-999,0,-999,30,226
STATE,DISTRICT,2022-2023,108804,TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY,1,OPEN ENROLLMENT CHARTER,506,506,0,20,474,163,27,0,0,-999,0,55,65,506
STATE,DISTRICT,2022-2023,61805,TRIVIUM ACADEMY,11,OPEN ENROLLMENT CHARTER,621,102,0,50,23,64,52,0,112,0,25,75,68,0
STATE,DISTRICT,2022-2023,212904,TROUP ISD,7,TRADITIONAL ISD/CSD,1087,583,0,84,586,46,46,-999,77,-999,43,146,127,1087
STATE,DISTRICT,2022-2023,14910,TROY ISD,12,TRADITIONAL ISD/CSD,1690,790,0,117,905,96,91,11,88,36,119,214,302,1202
STATE,DISTRICT,2022-2023,219903,TULIA ISD,16,TRADITIONAL ISD/CSD,896,496,0,66,731,78,60,-999,31,32,-999,60,140,896
STATE,DISTRICT,2022-2023,178912,TULOSO-MIDWAY ISD,2,TRADITIONAL ISD/CSD,3655,1522,111,202,2377,294,112,-999,229,-999,66,386,372,3655
STATE,DISTRICT,2022-2023,96905,TURKEY-QUITAQUE ISD,16,TRADITIONAL ISD/CSD,183,65,0,10,96,12,12,0,-999,0,-999,10,16,181
STATE,DISTRICT,2022-2023,101840,TWO DIMENSIONS PREPARATORY ACADEMY,4,OPEN ENROLLMENT CHARTER,464,61,0,18,456,25,13,0,13,38,0,-999,32,464
STATE,DISTRICT,2022-2023,212905,TYLER ISD,7,TRADITIONAL ISD/CSD,18328,11862,2248,1175,13897,4591,1430,45,1744,323,185,1789,1996,18328
STATE,DISTRICT,2022-2023,57845,UME PREPARATORY ACADEMY,10,OPEN ENROLLMENT CHARTER,1493,327,0,85,664,180,114,0,0,-999,-999,111,104,1493
